CODE5,	 Micron part numbers 2023 end,	 https://github.com/galkinvv/galkinvv.github.io/blob/master/vendors-ic-logos/micron.csv
JWB31,	 MT29C8G96MAZBBDJV-48 IT,
JWB61,	 MT29C8G96MAZBBDKD-48 IT,
JWB72,	 MT29C8G96MAZBBDKD-48 IT ES,
JW248,	 MT29D26A12B21BAAJD-6 IT,
JY248,	 MT29D26A12B21BAAJD-6 IT ES,
JW247,	 MT29D26A12B21BAAJD-75 IT,
JY247,	 MT29D26A12B21BAAJD-75 IT ES,
JW250,	 MT29D26A12B41BAAHS-6 IT,
JY250,	 MT29D26A12B41BAAHS-6 IT ES,
JW249,	 MT29D26A12B41BAAHS-75 IT,
JY249,	 MT29D26A12B41BAAHS-75 IT ES,
JW354,	 MT29D26A16B21BAAJD-6 IT,
JW446,	 MT29D26A22B41BABHS-5 IT,
JW252,	 MT29D26A22B41BABHS-6 IT,
JY252,	 MT29D26A22B41BABHS-6 IT ES,
JW251,	 MT29D26A22B41BABHS-75 IT,
JY251,	 MT29D26A22B41BABHS-75 IT ES,
JW254,	 MT29D26A22B81BABHS-6 IT,
JY254,	 MT29D26A22B81BABHS-6 IT ES,
JW253,	 MT29D26A22B81BABHS-75 IT,
JY253,	 MT29D26A22B81BABHS-75 IT ES,
JW336,	 MT29D26A22BA1CABHS-6 IT,
JY336,	 MT29D26A22BA1CABHS-6 IT ES,
JW337,	 MT29D26A22BA1CABHS-75 IT,
JY337,	 MT29D26A22BA1CABHS-75 IT ES,
JW417,	 MT29D26A26B41BABHS-6 IT,
JW286,	 MT29D28A12B41BAAHS-6 IT,
JY286,	 MT29D28A12B41BAAHS-6 IT ES,
JW285,	 MT29D28A12B41BAAHS-75 IT,
JY285,	 MT29D28A12B41BAAHS-75 IT ES,
JW284,	 MT29D28A22B41BABHS-6 IT,
JY284,	 MT29D28A22B41BABHS-6 IT ES,
JW283,	 MT29D28A22B41BABHS-75 IT,
JY283,	 MT29D28A22B41BABHS-75 IT ES,
JW289,	 MT29D28A22B81BABHS-6 IT,
JY289,	 MT29D28A22B81BABHS-6 IT ES,
JW290,	 MT29D28A22B81BABHS-75 IT,
JY290,	 MT29D28A22B81BABHS-75 IT ES,
JW338,	 MT29D28A22BA1CABHS-6 IT,
JY338,	 MT29D28A22BA1CABHS-6 IT ES,
JW339,	 MT29D28A22BA1CABHS-75 IT,
JY339,	 MT29D28A22BA1CABHS-75 IT ES,
JW484,	 MT29DZ2C2C4QEAJD-5 I.64H,
JY484,	 MT29DZ2C2C4QEAJD-5 I ES.64H,
JW485,	 MT29DZ2C2C4QEAJD-6 I.64H,
JY485,	 MT29DZ2C2C4QEAJD-6 I ES.64H,
JW486,	 MT29DZ2C2D4QEAJD-5 I.64H,
NX776,	 MT29E1HT08ELHBBG1-3ES:B,
NW858,	 MT29E1HT08EMHBBJ4-3:B,
NW891,	 MT29E1HT08EMHBBJ4-3D:B,
NX787,	 MT29E1HT08EMHBBJ4-3DES:B,
NX768,	 MT29E1HT08EMHBBJ4-3ES:B,
NW862,	 MT29E1T08CMHBBJ4-3:B,
NX772,	 MT29E1T08CMHBBJ4-3ES:B,
NW588,	 MT29E1T08CPCBBH8-6:B,
NX527,	 MT29E1T08CPCBBH8-6ES:B,
NW587,	 MT29E1T08CUCBBH8-6:B,
NX526,	 MT29E1T08CUCBBH8-6ES:B,
NW670,	 MT29E1T08CUCBBH8-10:B,
NX594,	 MT29E1T08CUCBBH8-10ES:B,
NW754,	 MT29E1T08CUCCBH8-6:C,	 https://micron.com//products/nand-flash/mlc-nand/part-catalog/mt29e1t08cuccbh8-6
NW754,	 MT29E1T08CUCCBH8-6:C,
NX655,	 MT29E1T08CUCCBH8-6ES:C,
NW777,	 MT29E1T08CUCCBH8-10:C,
NX652,	 MT29E1T08CUCCBH8-10ES:C,
NW857,	 MT29E1T208ECHBBJ4-3:B,
NW892,	 MT29E1T208ECHBBJ4-3D:B,
NX788,	 MT29E1T208ECHBBJ4-3DES:B,
NX767,	 MT29E1T208ECHBBJ4-3ES:B,
NW707,	 MT29E2T08CTCBBJ7-6:B,
NX632,	 MT29E2T08CTCBBJ7-6ES:B,
NW718,	 MT29E2T08CTCBBJ7-10:B,
NW717,	 MT29E2T08CTCBBJ7-10ES:B,
NW755,	 MT29E2T08CTCCBJ7-6:C,
NW755,	 MT29E2T08CTCCBJ7-6:C,	 https://micron.com//products/nand-flash/mlc-nand/part-catalog/mt29e2t08ctccbj7-6
NX667,	 MT29E2T08CTCCBJ7-6ES:C,
NW776,	 MT29E2T08CTCCBJ7-10:C,
NX664,	 MT29E2T08CTCCBJ7-10ES:C,
NW863,	 MT29E2T08CUHBBM4-3:B,
NX773,	 MT29E2T08CUHBBM4-3ES:B,
NW709,	 MT29E2T08CVCBBJ7-10:B,
NX634,	 MT29E2T08CVCBBJ7-10ES:B,
NW671,	 MT29E2T08CWCBBJ7-10:B,
NX595,	 MT29E2T08CWCBBJ7-10ES:B,
NW896,	 MT29E3T08EQHBBG2-3:B,
NX793,	 MT29E3T08EQHBBG2-3ES:B,
NW859,	 MT29E3T08EUHBBM4-3:B,
NW893,	 MT29E3T08EUHBBM4-3D:B,
NX790,	 MT29E3T08EUHBBM4-3DES:B,
NX769,	 MT29E3T08EUHBBM4-3ES:B,
NW864,	 MT29E4T08CTHBBM5-3:B,
NX774,	 MT29E4T08CTHBBM5-3ES:B,
NW895,	 MT29E4T08EYHBBG9-3:B,
NX792,	 MT29E4T08EYHBBG9-3ES:B,
NW860,	 MT29E6T08ETHBBM5-3:B,
NW894,	 MT29E6T08ETHBBM5-3D:B,
NX789,	 MT29E6T08ETHBBM5-3DES:B,
NX770,	 MT29E6T08ETHBBM5-3ES:B,
NW251,	 MT29E32G08AECBBH1-12:B,
NX251,	 MT29E32G08AECBBH1-12ES:B,
NW252,	 MT29E32G08AECBBH1-12IT:B,
NX252,	 MT29E32G08AECBBH1-12ITES:B,
NW177,	 MT29E32G08AMAAAC4:A,
NX177,	 MT29E32G08AMAAAC4ES:A,
NX253,	 MT29E64G08AKCBBH2-12:B,
NW253,	 MT29E64G08AKCBBH2-12ES:B,
NX254,	 MT29E64G08AKCBBH2-12IT:B,
NW254,	 MT29E64G08AKCBBH2-12ITES:B,
NX255,	 MT29E64G08AMCBBH2-12:B,
NW255,	 MT29E64G08AMCBBH2-12ES:B,
NX256,	 MT29E64G08AMCBBH2-12IT:B,
NW256,	 MT29E64G08AMCBBH2-12ITES:B,
NW357,	 MT29E64G08CBCABH1-10:A,
NX416,	 MT29E64G08CBCABH1-10ES:A,
NW632,	 MT29E64G08CBCDBJ4-6:D,
NX567,	 MT29E64G08CBCDBJ4-6ES:D,
NW667,	 MT29E64G08CBCDBJ4-10:D,
NX593,	 MT29E64G08CBCDBJ4-10ES:D,
NW260,	 MT29E64G08CECBBH1-12:B,	 https://micron.com//products/nand-flash/mlc-nand/part-catalog/mt29e64g08cecbbh1-12
NW260,	 MT29E64G08CECBBH1-12:B,
NX247,	 MT29E64G08CECBBH1-12ES:B,
NW178,	 MT29E64G08CMAAAC4:A,
NX178,	 MT29E64G08CMAAAC4ES:A,
NX257,	 MT29E128G08AUCBBH3-12:B,
NW257,	 MT29E128G08AUCBBH3-12ES:B,
NX258,	 MT29E128G08AUCBBH3-12IT:B,
NW258,	 MT29E128G08AUCBBH3-12ITES:B,
NX592,	 MT29E128G08CBCBBH6-6ES:B,
NW909,	 MT29E128G08CBCCBH6-6:C,
NW716,	 MT29E128G08CBCCBH6-10:C,
NX645,	 MT29E128G08CBCCBH6-10ES:C,
NQ368,	 MT29E128G08CECABH1-10:A,	 DO NOT USE
NX392,	 MT29E128G08CECABH1-10ES:A,
NQ371,	 MT29E128G08CECABJ1-10:A,
NX394,	 MT29E128G08CECABJ1-10ES:A,
NW445,	 MT29E128G08CECABJ1-10Z:A,
NW563,	 MT29E128G08CECDBJ4-6:D,
NX518,	 MT29E128G08CECDBJ4-6ES:D,
NW738,	 MT29E128G08CECDBJ4-10:D,
NW262,	 MT29E128G08CKCBBH2-12:B,
NX248,	 MT29E128G08CKCBBH2-12ES:B,
NW589,	 MT29E128G08CKCCBH2-12QZ:C,
NW263,	 MT29E128G08CMCBBH2-12:B,
NW263,	 MT29E128G08CMCBBH2-12:B,	 https://micron.com//products/nand-flash/mlc-nand/part-catalog/mt29e128g08cmcbbh2-12
NX250,	 MT29E128G08CMCBBH2-12ES:B,
NX800,	 MT29E256G08CBHBBJ4-3ES:B,
NW584,	 MT29E256G08CECBBH6-6:B,
NX523,	 MT29E256G08CECBBH6-6ES:B,
NX649,	 MT29E256G08CECBBH6-10ES:B,
NW757,	 MT29E256G08CECCBH6-6:C,
NW757,	 MT29E256G08CECCBH6-6:C,	 https://micron.com//products/nand-flash/mlc-nand/part-catalog/mt29e256g08ceccbh6-6
NX659,	 MT29E256G08CECCBH6-6ES:C,
NW771,	 MT29E256G08CECCBH6-10:C,
NX657,	 MT29E256G08CECCBH6-10ES:C,
NW564,	 MT29E256G08CKCDBJ5-6:D,
NX519,	 MT29E256G08CKCDBJ5-6ES:D,
NW739,	 MT29E256G08CKCDBJ5-10:D,
NQ369,	 MT29E256G08CMCABH2-10:A,	 DO NOT USE
NX341,	 MT29E256G08CMCABH2-10ES:A,
NQ372,	 MT29E256G08CMCABJ2-10:A,
NX395,	 MT29E256G08CMCABJ2-10ES:A,
NW522,	 MT29E256G08CMCABJ2-10IT:A,
NW515,	 MT29E256G08CMCABJ2-10ITZ:A,
NW453,	 MT29E256G08CMCABJ2-10Z:A,
NW565,	 MT29E256G08CMCDBJ5-6:D,
NX520,	 MT29E256G08CMCDBJ5-6ES:D,
NW740,	 MT29E256G08CMCDBJ5-10:D,
NW261,	 MT29E256G08CUCBBH3-12:B,
NW261,	 MT29E256G08CUCBBH3-12:B,	 https://micron.com//products/nand-flash/mlc-nand/part-catalog/mt29e256g08cucbbh3-12
NX249,	 MT29E256G08CUCBBH3-12ES:B,
NW590,	 MT29E256G08CUCCBH3-12QZ:C,
NW855,	 MT29E384G08EBHBBJ4-3:B,
NX765,	 MT29E384G08EBHBBJ4-3ES:B,
NW861,	 MT29E512G08CEHBBJ4-3:B,
NX771,	 MT29E512G08CEHBBJ4-3ES:B,
NW585,	 MT29E512G08CKCBBH7-6:B,
NX524,	 MT29E512G08CKCBBH7-6ES:B,
NW672,	 MT29E512G08CKCBBH7-10:B,
NX596,	 MT29E512G08CKCBBH7-10ES:B,
NW758,	 MT29E512G08CKCCBH7-6:C,
NW758,	 MT29E512G08CKCCBH7-6:C,	 https://micron.com//products/nand-flash/mlc-nand/part-catalog/mt29e512g08ckccbh7-6
NX658,	 MT29E512G08CKCCBH7-6ES:C,
NW586,	 MT29E512G08CMCBBH7-6:B,
NX525,	 MT29E512G08CMCBBH7-6ES:B,
NW698,	 MT29E512G08CMCBBH7-10:B,
NX622,	 MT29E512G08CMCBBH7-10ES:B,
NW752,	 MT29E512G08CMCCBH7-6:C,
NW752,	 MT29E512G08CMCCBH7-6:C,	 https://micron.com//products/nand-flash/mlc-nand/part-catalog/mt29e512g08cmccbh7-6
NX654,	 MT29E512G08CMCCBH7-6ES:C,
NW751,	 MT29E512G08CMCCBH7-10:C,
NX653,	 MT29E512G08CMCCBH7-10ES:C,
NW567,	 MT29E512G08CPCDBJ6-6:D,
NX522,	 MT29E512G08CPCDBJ6-6ES:D,
NQ370,	 MT29E512G08CUCABH3-10:A,	 DO NOT USE
NX393,	 MT29E512G08CUCABH3-10ES:A,
NQ373,	 MT29E512G08CUCABJ3-10:A,
NX396,	 MT29E512G08CUCABJ3-10ES:A,
NW447,	 MT29E512G08CUCABJ3-10Z:A,
NW566,	 MT29E512G08CUCDBJ6-6:D,
NX521,	 MT29E512G08CUCDBJ6-6ES:D,
NW741,	 MT29E512G08CUCDBJ6-10:D,
NW856,	 MT29E768G08EEHBBJ4-3:B,
NW890,	 MT29E768G08EEHBBJ4-3D:B,
NX786,	 MT29E768G08EEHBBJ4-3DES:B,
NX766,	 MT29E768G08EEHBBJ4-3ES:B,
NQ293,	 MT29F1G01AAADDH4:D,
NX356,	 MT29F1G01AAADDH4ES:D,
NW322,	 MT29F1G01AAADDH4-IT:D,
NQ433,	 MT29F1G01AAADDH4-ITX:D,
NQ347,	 MT29F1G01ABADDH4-E:D,	 DO NOT USE
NX362,	 MT29F1G01ABADDH4-EES:D,	 DO NOT USE
NQ346,	 MT29F1G01ABADDH4-ITE:D,	 DO NOT USE
NX363,	 MT29F1G01ABADDH4-ITEES:D,	 DO NOT USE
NX713,	 MT29F1G01ABAFD12-AATES:F,
NW809,	 MT29F1G01ABAFD12-AAT:F,
NX708,	 MT29F1G01ABAFD12-ITES:F,
NW804,	 MT29F1G01ABAFD12-IT:F,
NX712,	 MT29F1G01ABAFDSF-AATES:F,
NW808,	 MT29F1G01ABAFDSF-AAT:F,
NX707,	 MT29F1G01ABAFDSF-ITES:F,
NW803,	 MT29F1G01ABAFDSF-IT:F,
NX709,	 MT29F1G01ABAFDW9-ITES:F,
NW805,	 MT29F1G01ABAFDW9-IT:F,
NX757,	 MT29F1G01ABAFDWB-ITES:F,
NW872,	 MT29F1G01ABAFDWB-IT:F,
NW823,	 MT29F1G01ABBFD12-AAT:F,
NW793,	 MT29F1G01ABBFD12-IT:F,
NX710,	 MT29F1G01ABBFDSF-ITES:F,
NW806,	 MT29F1G01ABBFDSF-IT:F,
NX711,	 MT29F1G01ABBFDW9-ITES:F,
NW807,	 MT29F1G01ABBFDW9-IT:F,
NX758,	 MT29F1G01ABBFDWB-ITES:F,
NW873,	 MT29F1G01ABBFDWB-IT:F,
NW219,	 MT29F1G01ZACH4:C,
NX219,	 MT29F1G01ZACH4 ES:C,
NW220,	 MT29F1G01ZACH4-ET:C,
NX220,	 MT29F1G01ZACH4-ET ES:C,
NQ219,	 MT29F1G01ZACH4-ET MS:C,
NW133,	 MT29F1G01ZACHC:C,
NX133,	 MT29F1G01ZACHC ES:C,
NW134,	 MT29F1G01ZACHC-ET:C,
NX134,	 MT29F1G01ZACHC-ET ES:C,
NQ134,	 MT29F1G01ZACHC-ET QS:C,
NQ133,	 MT29F1G01ZACHC QS:C,
NW135,	 MT29F1G01ZBCHC:C,
NX135,	 MT29F1G01ZBCHC ES:C,
NW136,	 MT29F1G01ZBCHC-ET:C,
NX136,	 MT29F1G01ZBCHC-ET ES:C,
NQ136,	 MT29F1G01ZBCHC-ET QS:C,
NQ135,	 MT29F1G01ZBCHC QS:C,
NW137,	 MT29F1G01ZDCHC:C,
NX137,	 MT29F1G01ZDCHC ES:C,
NW138,	 MT29F1G01ZDCHC-ET:C,
NX138,	 MT29F1G01ZDCHC-ET ES:C,
NQ138,	 MT29F1G01ZDCHC-ET QS:C,
NQ137,	 MT29F1G01ZDCHC QS:C,
FW217,	 MT29F1G08AABHC:B,
FX217,	 MT29F1G08AABHC-ES:B,
FW218,	 MT29F1G08AABHC-ET:B,
NW240,	 MT29F1G08AACH4:C,
NX240,	 MT29F1G08AACH4 ES:C,
NW241,	 MT29F1G08AACH4-ET:C,
NX241,	 MT29F1G08AACH4-ET ES:C,
FX268,	 MT29F1G08ABABC-ES:A,
NW301,	 MT29F1G08ABADAH4:D,
NW301,	 MT29F1G08ABADAH4:D,	 https://micron.com//products/nand-flash/slc-nand/part-catalog/mt29f1g08abadah4
NQ352,	 MT29F1G08ABADAH4-E:D,
NX368,	 MT29F1G08ABADAH4-EES:D,
NX300,	 MT29F1G08ABADAH4ES:D,
NQ277,	 MT29F1G08ABADAH4-IT:D,
NW339,	 MT29F1G08ABADAH4-ITE:D,
NX369,	 MT29F1G08ABADAH4-ITEES:D,
NW319,	 MT29F1G08ABADAH4-ITES:D,
NQ432,	 MT29F1G08ABADAH4-ITX:D,
NQ461,	 MT29F1G08ABAEAH4-AATX:E,
NQ447,	 MT29F1G08ABAEAH4-AITX:E,
NW361,	 MT29F1G08ABAEAH4:E,
NW361,	 MT29F1G08ABAEAH4:E,	 https://micron.com//products/nand-flash/slc-nand/part-catalog/mt29f1g08abaeah4
NX424,	 MT29F1G08ABAEAH4ES:E,
NQ403,	 MT29F1G08ABAEAH4-IT:E,
NX422,	 MT29F1G08ABAEAH4-ITES:E,
NQ427,	 MT29F1G08ABAEAH4-ITX:E,
NX003,	 MT29F1G08ABAFAH4-AATES:F,
NX099,	 MT29F1G08ABAFAH4-AAT:F,
NX715,	 MT29F1G08ABAFAH4-ITEES:F,
NW811,	 MT29F1G08ABAFAH4-ITE:F,
NX714,	 MT29F1G08ABAFAWP-ITEES:F,
FW258,	 MT29F1G08ABAHC:A,
FX258,	 MT29F1G08ABAHC-ES:A,
FW259,	 MT29F1G08ABAHC-ET:A,
NQ417,	 MT29F1G08ABBDAGE-IT:D,
NW302,	 MT29F1G08ABBDAH4:D,	 https://micron.com//products/nand-flash/slc-nand/part-catalog/mt29f1g08abbdah4
NW302,	 MT29F1G08ABBDAH4:D,
NX301,	 MT29F1G08ABBDAH4ES:D,
NQ278,	 MT29F1G08ABBDAH4-IT:D,
NQ415,	 MT29F1G08ABBDAH4-ITE:D,
NX454,	 MT29F1G08ABBDAH4-ITEES:D,
NW315,	 MT29F1G08ABBDAH4-ITES:D,
NQ430,	 MT29F1G08ABBDAH4-ITX:D,
NW303,	 MT29F1G08ABBDAHC:D,
NX302,	 MT29F1G08ABBDAHCES:D,
NQ279,	 MT29F1G08ABBDAHC-IT:D,
NW316,	 MT29F1G08ABBDAHC-ITES:D,
NQ312,	 MT29F1G08ABBDAMD-IT:D,
NX324,	 MT29F1G08ABBDAMD-ITES:D,
NQ448,	 MT29F1G08ABBEAH4-AITX:E,
NW360,	 MT29F1G08ABBEAH4:E,
NX421,	 MT29F1G08ABBEAH4ES:E,
NQ404,	 MT29F1G08ABBEAH4-IT:E,
NX423,	 MT29F1G08ABBEAH4-ITES:E,
NQ428,	 MT29F1G08ABBEAH4-ITX:E,
NW363,	 MT29F1G08ABBEAHC:E,
NX427,	 MT29F1G08ABBEAHCES:E,
NQ406,	 MT29F1G08ABBEAHC-IT:E,
NX428,	 MT29F1G08ABBEAHC-ITES:E,
NQ421,	 MT29F1G08ABBEAMD-IT:E,
NX001,	 MT29F1G08ABBFAH4-AATES:F,
NX017,	 MT29F1G08ABBFAH4-AAT:F,
NX716,	 MT29F1G08ABBFAH4-ITEES:F,
NW812,	 MT29F1G08ABBFAH4-ITE:F,
FW219,	 MT29F1G08ABBHC:B,
FW263,	 MT29F1G08ABBHC-ET:B,
FX219,	 MT29F1G08ABBHC-ET ES:B,
NW221,	 MT29F1G08ABCH4:C,
NX221,	 MT29F1G08ABCH4 ES:C,
NW222,	 MT29F1G08ABCH4-ET:C,
NX222,	 MT29F1G08ABCH4-ET ES:C,
NW139,	 MT29F1G08ABCHC:C,
NX139,	 MT29F1G08ABCHC ES:C,
NW140,	 MT29F1G08ABCHC-ET:C,
NX140,	 MT29F1G08ABCHC-ET ES:C,
NQ140,	 MT29F1G08ABCHC-ET QS:C,
NQ139,	 MT29F1G08ABCHC QS:C,
FW254,	 MT29F1G08ABHC:A,
FX254,	 MT29F1G08ABHC-ES:A,
FW255,	 MT29F1G08ABHC-ET:A,
FW264,	 MT29F1G16AABHC:B,
FX264,	 MT29F1G16AABHC-ES:B,
FW266,	 MT29F1G16AABHC-ET:B,
FX269,	 MT29F1G16ABABC-ES:A,
FW260,	 MT29F1G16ABAHC:A,
FX260,	 MT29F1G16ABAHC-ES:A,
FW261,	 MT29F1G16ABAHC-ET:A,
NW304,	 MT29F1G16ABBDAH4:D,
NX303,	 MT29F1G16ABBDAH4ES:D,
NQ280,	 MT29F1G16ABBDAH4-IT:D,
NW313,	 MT29F1G16ABBDAH4-ITES:D,
NQ431,	 MT29F1G16ABBDAH4-ITX:D,
NW305,	 MT29F1G16ABBDAHC:D,
NX304,	 MT29F1G16ABBDAHCES:D,
NQ281,	 MT29F1G16ABBDAHC-IT:D,
NW314,	 MT29F1G16ABBDAHC-ITES:D,
NQ294,	 MT29F1G16ABBDAMD-IT:D,
NX317,	 MT29F1G16ABBDAMD-ITES:D,
NQ449,	 MT29F1G16ABBEAH4-AITX:E,
NW362,	 MT29F1G16ABBEAH4:E,
NX425,	 MT29F1G16ABBEAH4ES:E,
NQ405,	 MT29F1G16ABBEAH4-IT:E,
NX426,	 MT29F1G16ABBEAH4-ITES:E,
NQ429,	 MT29F1G16ABBEAH4-ITX:E,
NQ450,	 MT29F1G16ABBEAHC-AIT:E,
NW364,	 MT29F1G16ABBEAHC:E,
NX429,	 MT29F1G16ABBEAHCES:E,
NQ407,	 MT29F1G16ABBEAHC-IT:E,
NX430,	 MT29F1G16ABBEAHC-ITES:E,
NQ420,	 MT29F1G16ABBEAMD-IT:E,
NX002,	 MT29F1G16ABBFAH4-AATES:F,
NX018,	 MT29F1G16ABBFAH4-AAT:F,
NW822,	 MT29F1G16ABBFAH4-IT:F,
FW265,	 MT29F1G16ABBHC:B,
FX265,	 MT29F1G16ABBHC-ES:B,
FW267,	 MT29F1G16ABBHC-ET:B,
FX270,	 MT29F1G16ABBHC-ET ES:B,
NW223,	 MT29F1G16ABCH4:C,
NX223,	 MT29F1G16ABCH4 ES:C,
NW224,	 MT29F1G16ABCH4-ET:C,
NX224,	 MT29F1G16ABCH4-ET ES:C,
NW141,	 MT29F1G16ABCHC:C,
NX141,	 MT29F1G16ABCHC ES:C,
NW142,	 MT29F1G16ABCHC-ET:C,
NX142,	 MT29F1G16ABCHC-ET ES:C,
NQ142,	 MT29F1G16ABCHC-ET QS:C,
NQ141,	 MT29F1G16ABCHC QS:C,
FW256,	 MT29F1G16ABHC:A,
FX256,	 MT29F1G16ABHC-ES:A,
FW257,	 MT29F1G16ABHC-ET:A,
NX687,	 MT29F1HT08EECABJ4-37ES:A,
NW844,	 MT29F1HT08ELCBBG1-37:B,
NX752,	 MT29F1HT08ELCBBG1-37ES:B,
NW847,	 MT29F1HT08ELHBBG1-3R:B,
NX755,	 MT29F1HT08ELHBBG1-3RES:B,
NW840,	 MT29F1HT08EMCBBJ4-37:B,
NX723,	 MT29F1HT08EMCBBJ4-37ES:B,
NW848,	 MT29F1HT08EMHBBJ4-3R:B,
NX746,	 MT29F1HT08EMHBBJ4-3RES:B,
NX722,	 MT29F1T08CLCBBG1-37ES:B,
NW829,	 MT29F1T08CLHBBG1-3R:B,
NX738,	 MT29F1T08CLHBBG1-3RES:B,
NW825,	 MT29F1T08CMCBBJ4-37:B,
NX719,	 MT29F1T08CMCBBJ4-37ES:B,
NW832,	 MT29F1T08CMHBBJ4-3C:B,
NX742,	 MT29F1T08CMHBBJ4-3CES:B,
NW885,	 MT29F1T08CMHBBJ4-3D:B,
NX782,	 MT29F1T08CMHBBJ4-3DES:B,
NW820,	 MT29F1T08CMHBBJ4-3R:B,
NX730,	 MT29F1T08CMHBBJ4-3RES:B,
NW884,	 MT29F1T08CMHBBJ4-3T:B,
NX781,	 MT29F1T08CMHBBJ4-3TES:B,
NW539,	 MT29F1T08CPCABH8-6:A,
NW613,	 MT29F1T08CPCABH8-6C:A,
NX542,	 MT29F1T08CPCABH8-6CES:A,
NX482,	 MT29F1T08CPCABH8-6ES:A,
NW597,	 MT29F1T08CPCABH8-6R:A,
NX533,	 MT29F1T08CPCABH8-6RES:A,
NW578,	 MT29F1T08CPCBBH8-6:B,
NW623,	 MT29F1T08CPCBBH8-6C:B,
NX552,	 MT29F1T08CPCBBH8-6CES:B,
NX512,	 MT29F1T08CPCBBH8-6ES:B,
NW583,	 MT29F1T08CPCBBH8-6R:B,
NX517,	 MT29F1T08CPCBBH8-6RES:B,
NW678,	 MT29F1T08CPCCBH8-6:C,
NW734,	 MT29F1T08CPCCBH8-6C:C,
NX600,	 MT29F1T08CPCCBH8-6ES:C,
NW703,	 MT29F1T08CPCCBH8-6R:C,
NX627,	 MT29F1T08CPCCBH8-6RES:C,
NW543,	 MT29F1T08CPEABH8-12:A,
NX486,	 MT29F1T08CPEABH8-12ES:A,
NW573,	 MT29F1T08CPEBBH8-12:B,
NX508,	 MT29F1T08CPEBBH8-12ES:B,
NW679,	 MT29F1T08CPECBH8-12:C,
NX601,	 MT29F1T08CPECBH8-12ES:C,
NW649,	 MT29F1T08CQCBBG2-6:B,
NX578,	 MT29F1T08CQCBBG2-6ES:B,
NW650,	 MT29F1T08CQCBBG2-6R:B,
NX579,	 MT29F1T08CQCBBG2-6RES:B,
NW652,	 MT29F1T08CQCCBG2-6:C,
NW725,	 MT29F1T08CQCCBG2-6C:C,
NX650,	 MT29F1T08CQCCBG2-6CES:C,
NX603,	 MT29F1T08CQCCBG2-6ES:C,
NW724,	 MT29F1T08CQCCBG2-6R:C,
NX628,	 MT29F1T08CQCCBG2-6RES:C,
NW651,	 MT29F1T08CQCCBG2-10:C,
NX602,	 MT29F1T08CQCCBG2-10ES:C,
NW506,	 MT29F1T08CUCAAH8:A,
NX467,	 MT29F1T08CUCAAH8ES:A,
NW507,	 MT29F1T08CUCABH8-6:A,	 https://micron.com//products/nand-flash/mlc-nand/part-catalog/mt29f1t08cucabh8-6
NW507,	 MT29F1T08CUCABH8-6:A,
NW614,	 MT29F1T08CUCABH8-6C:A,
NX543,	 MT29F1T08CUCABH8-6CES:A,
NX472,	 MT29F1T08CUCABH8-6ES:A,
NW525,	 MT29F1T08CUCABH8-6Q:A,
NW594,	 MT29F1T08CUCABH8-6R:A,
NX529,	 MT29F1T08CUCABH8-6RES:A,
NW388,	 MT29F1T08CUCABH8-10:A,
NX451,	 MT29F1T08CUCABH8-10ES:A,
NW699,	 MT29F1T08CUCABK8-6:A,
NX624,	 MT29F1T08CUCABK8-6ES:A,
NW577,	 MT29F1T08CUCBBH8-6:B,
NW622,	 MT29F1T08CUCBBH8-6C:B,
NX551,	 MT29F1T08CUCBBH8-6CES:B,
NX511,	 MT29F1T08CUCBBH8-6ES:B,
NW765,	 MT29F1T08CUCBBH8-6ITR:B,
NW582,	 MT29F1T08CUCBBH8-6R:B,
NX516,	 MT29F1T08CUCBBH8-6RES:B,
NW654,	 MT29F1T08CUCCBH8-6:C,
NW727,	 MT29F1T08CUCCBH8-6C:C,
NW715,	 MT29F1T08CUCCBH8-6CES:C,
NX604,	 MT29F1T08CUCCBH8-6ES:C,
NW836,	 MT29F1T08CUCCBH8-6ITR:C,
NW680,	 MT29F1T08CUCCBH8-6R:C,
NX605,	 MT29F1T08CUCCBH8-6RES:C,
NW653,	 MT29F1T08CUCCBH8-10:C,
NW748,	 MT29F1T08CUCCBH8-10C:C,
NX580,	 MT29F1T08CUCCBH8-10ES:C,
NW704,	 MT29F1T08CUCCBK8-6:C,
NX629,	 MT29F1T08CUCCBK8-6ES:C,
NW605,	 MT29F1T08CUEABH8-12:A,
NX535,	 MT29F1T08CUEABH8-12ES:A,
NW775,	 MT29F1T08CUEABH8-12IT:A,
NW572,	 MT29F1T08CUEBBH8-12:B,
NX507,	 MT29F1T08CUEBBH8-12ES:B,
NW681,	 MT29F1T08CUECBH8-12:C,	 https://micron.com//products/nand-flash/mlc-nand/part-catalog/mt29f1t08cuecbh8-12
NW681,	 MT29F1T08CUECBH8-12:C,
NX606,	 MT29F1T08CUECBH8-12ES:C,
NW743,	 MT29F1T08CUECBK8-12:C,
NX642,	 MT29F1T08CUECBK8-12ES:C,
NW624,	 MT29F1T08CVCDBG6-6:D,
NX564,	 MT29F1T08CVCDBG6-6ES:D,
NW655,	 MT29F1T08CVCDBG6-6R:D,
NX581,	 MT29F1T08CVCDBG6-6RES:D,
NW635,	 MT29F1T08CVCDBG6-10:D,
NX565,	 MT29F1T08CVCDBG6-10ES:D,
NW504,	 MT29F1T08CWCABJ9-10QZ:A,
NV030,	 MT29F1T08EBLCEJ4-ES:C,
